Basin Name,Watershed (USGS 4th Field Name),USGS 4th Field HUC,Record ID,Water Body (Stream/Lake),LLID,River Miles,Segment Length,Parameter,Season,Criteria,BeneficialUses,Status,AssessmentYear,Assessment Action,Suporting Data,Previous Status,Previous Action,Listing Year,Comments,Beach Name,EPA Beach ID,TMDLInfo,
Southern Oregon Coastal,Umpqua,17100303,8365,Cook Creek,1.23E+12,0 to 2.9,2.9,Iron,Year Round,Table 20 Toxic Substances,Aquatic life,"Cat 5: Water quality limited, 303(d) list, TMDL needed",2012,No status change,"2012 Data:
[ODEQ] STATION 13116 at RM 1.3 for 3 samples from 04/05/2000 to 06/01/2000, 0 of 0 valid samples exceed the 1000 ug/L criteria 

Previous Data:  [DEQ] LASAR 13116 River Mile 1.3: From 11/7/1998 to 6/1/2000, 4 out of 4 samples > applicable Table 20 criterion.

Previous Data: 
LASAR 13116 RM 1.3: 5/5 samples > 300 ug/L.
Previous Assessment Year: 2002","Previous Status: Cat 5: Water quality limited, 303(d) list, TMDL needed",Previous Action: No status change,Previous Assessment Year: 2004,,,,,
Southern Oregon Coastal,Umpqua,17100303,8355,Cook Creek,1.23E+12,0 to 2.9,2.9,Lead,Year Round,Table 20 Toxic Substances,Resident fish and aquatic life; Aquatic life; Human health,"Cat 5: Water quality limited, 303(d) list, TMDL needed",2004,No action,"Previous Data:  [DEQ] LASAR 13116 River Mile 1.3: From 11/7/1998 to 6/1/2000, 0 out of 5 samples > applicable Table 20 criterion.

Previous Data: 
LASAR 13116 RM 1.3: 2/5 samples > hardness dependent criteria.
Previous Assessment Year: 2002","Previous Status: Cat 5: Water quality limited, 303(d) list, TMDL needed",Previous Action: No status change,Previous Assessment Year: 2004,,,,,
Southern Oregon Coastal,Umpqua,17100303,24233,Dry Creek,1.24E+12,0 to 1,1,Biological Criteria,Year Round,Biocriteria: Waters of the state must be of sufficient quality to support aquatic species without detrimental changes in the resident biological communities.,Aquatic life,"Cat 5: Water quality limited, 303(d) list, TMDL needed",2010,No action,"2010 Data:
EPA addition to 303(d) list 12/14/2012:   
LASAR 33421 River Mile 0.47 FROM 8/10/2006 To 8/10/2006 1 out of 1 (100%) samples outside MWCF regional criteria.","Previous Status: Cat 5: Water quality limited, 303(d) list, TMDL needed",Previous Action: Status modification - EPA addition to 303(d) list,Previous Assessment Year: 2010,,,,,
Southern Oregon Coastal,Umpqua,17100303,23201,Elk Creek,1.24E+12,0 to 6.5,6.5,Aquatic Weeds Or Algae,Undefined,"The development of fungi or other growths having a deleterious effect on stream bottoms, fish or other aquatic life, or which are injurious to health, recreation or industry may not be allowed.",Fishing; Livestock watering; Drinking water; Aesthetics; Water supply; Water contact recreation,"Cat 5: Water quality limited, 303(d) list, TMDL needed",2010,No action,,"Previous Status: Cat 5: Water quality limited, 303(d) list, TMDL needed",Previous Action: New Cat 5: 303(d) listing,Previous Assessment Year: 2010,1 health advisory issued by Oregon Harmful Algae Bloom Surveillance (HABS) program through October 2010 based on cell counts or toxicity levels.,,,,
Southern Oregon Coastal,Umpqua,17100303,23809,Elk Creek,1.24E+12,0 to 45.6,45.6,Biological Criteria,Year Round,Biocriteria: Waters of the state must be of sufficient quality to support aquatic species without detrimental changes in the resident biological communities.,Aquatic life,"Cat 5: Water quality limited, 303(d) list, TMDL needed",2010,No action,"2010 Data:
EPA addition to 303(d) list 12/14/2012:   
LASAR 34702 River Mile 35.27 FROM 9/27/2007 To 9/27/2007 1 out of 1 (100%) samples outside WCCP regional criteria.
LASAR 34701 River Mile 41.7 FROM 9/24/2007 To 9/24/2007 0 out of 1 (0%) samples outside WCCP regional criteria.","Previous Status: Cat 5: Water quality limited, 303(d) list, TMDL needed",Previous Action: Status modification - EPA addition to 303(d) list,Previous Assessment Year: 2010,,,,,
Southern Oregon Coastal,Umpqua,17100303,12272,Elk Creek,1.24E+12,0 to 45.6,45.6,Dissolved Oxygen,Year Round (Non-spawning),Cold water: Not less than 8.0 mg/l or 90% of saturation,Cold-water aquatic life,"Cat 4A: Water quality limited, TMDL approved",2010,No action,"2004 Data: 
[DEQ] LASAR 25173 River Mile 25.4: From 11/21/2001 to 10/15/2002, 0 out of 7 samples (0%) < 8 mg/l and applicable % saturation.
[DEQ] LASAR 28998 River Mile 23.9: From 9/23/2002 to 10/15/2002, 0 out of 5 samples (0%) < 8 mg/l and applicable % saturation.
[DEQ/ODA - Salem] LASAR 10441 River Mile 0.3: From 6/27/1994 to 11/4/2003, 5 out of 45 samples (11%) < 8 mg/l and applicable % saturation.
[DEQ] LASAR 11304 River Mile 22.3: From 7/23/2002 to 9/26/2002, 4 out of 5 samples (80%) < 8 mg/l and applicable % saturation.
[DEQ/ODA - Salem] LASAR 12292 River Mile 33.5: From 8/3/1994 to 7/25/1996, 2 out of 2 samples (100%) < 8 mg/l and applicable % saturation.
[DEQ] LASAR 25174 River Mile 32.2: From 9/26/2002 to 9/26/2002, 0 out of 1 samples (0%) < 8 mg/l and applicable % saturation.","Previous Status: Cat 4A: Water quality limited, TMDL approved",Previous Action: Delisted - TMDL approved,Previous Assessment Year: 2010,,,,"TMDL Approved: 04/12/2007
Umpqua Basin TMDL
<a target=_blank"" href=""http://www.deq.state.or.us/WQ/TMDLs/umpqua.htm"">Umpqua Basin TMDL</a>""",
Southern Oregon Coastal,Umpqua,17100303,24646,Elk Creek,1.24E+12,25.9 to 45.5,19.6,Dissolved Oxygen,October 15 - May 15,Spawning: Not less than 11.0 mg/L or 95% of saturation,,"Cat 5: Water quality limited, 303(d) list, TMDL needed",2010,No action,"2010 Data:
EPA addition to 303(d) list 12/14/2012:  Fourteen exceedences of the spawning criteria (11mg/l or 95% saturation) out of 49 days of sampling between 1/11/99 and 3/7/11 at LASAR station 10441, Elk Creek at Elkton. Three exceedences of the spawning criteria  out of 6 days of sampling between 11/21/01 and 11/22/04 at LASAR station 25174, Elk Creek below Cox Creek.","Previous Status: Cat 5: Water quality limited, 303(d) list, TMDL needed",Previous Action: EPA addition to 303(d) list,Previous Assessment Year: 2010,,,,,
Southern Oregon Coastal,Umpqua,17100303,18521,Elk Creek,1.24E+12,0 to 25.9,25.9,E. Coli,FallWinterSpring,30-day log mean of 126 E. coli organisms per 100 ml; no single sample > 406 organisms per 100 ml,Water contact recreation,"Cat 4A: Water quality limited, TMDL approved",2010,No action,"2004 Data: 
[DEQ] LASAR 28998 River Mile 23.9: From 7/24/2002 to 10/15/2002, 0 out of 1 samples (0%) > 406 organisms; maximum 30-day log mean of 0
[DEQ/ODA - Salem] LASAR 10441 River Mile 0.3: From 12/13/1995 to 11/4/2003, 4 out of 44 samples (9%) > 406 organisms; maximum 30-day log mean of 0
[DEQ] LASAR 11304 River Mile 22.3: From 4/17/2001 to 10/15/2002, 4 out of 7 samples (57%) > 406 organisms; maximum 30-day log mean of 0
[DEQ] LASAR 25173 River Mile 25.4: From 4/17/2001 to 10/15/2002, 4 out of 7 samples (57%) > 406 organisms; maximum 30-day log mean of 0","Previous Status: Cat 4A: Water quality limited, TMDL approved",Previous Action: Delisted - TMDL approved,Previous Assessment Year: 2010,,,,"TMDL Approved: 04/12/2007
Umpqua Basin TMDL
<a target=_blank"" href=""http://www.deq.state.or.us/WQ/TMDLs/umpqua.htm"">Umpqua Basin TMDL</a>""",
Southern Oregon Coastal,Umpqua,17100303,18522,Elk Creek,1.24E+12,25.9 to 45.6,19.7,E. Coli,FallWinterSpring,30-day log mean of 126 E. coli organisms per 100 ml; no single sample > 406 organisms per 100 ml,Water contact recreation,"Cat 4A: Water quality limited, TMDL approved",2010,No action,"2004 Data: 
[DEQ] LASAR 25174 River Mile 32.2: From 4/17/2001 to 10/15/2002, 2 out of 7 samples (29%) > 406 organisms; maximum 30-day log mean of 0","Previous Status: Cat 4A: Water quality limited, TMDL approved",Previous Action: Delisted - TMDL approved,Previous Assessment Year: 2010,,,,"TMDL Approved: 04/12/2007
Umpqua Basin TMDL
<a target=_blank"" href=""http://www.deq.state.or.us/WQ/TMDLs/umpqua.htm"">Umpqua Basin TMDL</a>""",
Southern Oregon Coastal,Umpqua,17100303,5523,Elk Creek,1.24E+12,0 to 25.9,25.9,Flow Modification,Undefined,The creation of tastes or odors or toxic or other conditions that are deleterious to fish or other aquatic life or affect the potability of drinking water or the palatability of fish or shellfish may not be allowed.,Salmonid fish spawning; Resident fish and aquatic life; Salmonid fish rearing,"Cat 4C: Water quality limited, not a pollutant",2002,No action,"Searun Cutthroat and coho have severely depressed populations and low flows and flow alteration due to withdrawals have been identified as one of the limiting factors (ODFW, 92); IWR (59919) are often not met at USGS gage (14322000).",Previous Status: Water quality limited not needing a TMDL,"Previous Action: Delisted - Water quality limited, not a pollutant",Previous Assessment Year: 2002,,,,,
Southern Oregon Coastal,Umpqua,17100303,5575,Elk Creek,1.24E+12,0 to 25.9,25.9,pH,Summer,pH 6.5 to 8.5,Resident fish and aquatic life; Anadromous fish passage; Water contact recreation; Salmonid fish spawning; Salmonid fish rearing,"Cat 4A: Water quality limited, TMDL approved",2010,No action,"2004 Data: 
[DEQ] LASAR 11304 River Mile 22.3: From 7/23/2002 to 9/26/2002, 0 out of 6 samples (0%) outside pH criteria range 6.5 to 8.5.
[DEQ] LASAR 25173 River Mile 25.4: From 7/23/2002 to 9/26/2002, 0 out of 6 samples (0%) outside pH criteria range 6.5 to 8.5.
[DEQ/ODA - Salem] LASAR 10441 River Mile 0.3: From 6/27/1994 to 9/9/2003, 4 out of 29 samples (14%) outside pH criteria range 6.5 to 8.5.
[DEQ] LASAR 28998 River Mile 23.9: From 7/24/2002 to 9/26/2002, 0 out of 5 samples (0%) outside pH criteria range 6.5 to 8.5.

Previous Data: 
DEQ Data (2 Sites: 402111, 402984; RM 0.2, 22.8): 11% (1 of 9), 6% (1 of 17) Summer values exceeded pH maximum standard (6.5 - 8.5) with maximum values of 9.0 and 8.7 respectively between WY 86 - 95.
Previous Assessment Year: 1998","Previous Status: Cat 4A: Water quality limited, TMDL approved",Previous Action: Delisted - TMDL approved,Previous Assessment Year: 2010,,,,"TMDL Approved: 04/12/2007
Umpqua Basin TMDL
<a target=_blank"" href=""http://www.deq.state.or.us/WQ/TMDLs/umpqua.htm"">Umpqua Basin TMDL</a>""",
Southern Oregon Coastal,Umpqua,17100303,13165,Elk Creek,1.24E+12,0 to 45.6,45.6,Temperature,Year Round (Non-spawning),Salmon and trout rearing and migration: 18.0 degrees Celsius 7-day-average maximum,Salmon and trout rearing and migration,"Cat 4A: Water quality limited, TMDL approved",2010,No action,"2004 Data: 
[BLM - Roseburg] LASAR 27910 River Mile 45: From 7/11/1999 to 9/16/2002, 25 days with 7-day-average maximum > 18 degrees Celsius.
[NF - Willamette] LASAR 27984 River Mile 5.9: From 6/13/2001 to 10/19/2001, 0 days with 7-day-average maximum > 18 degrees Celsius.
[DEQ/InSight] LASAR 30151 River Mile 42.4: From 7/6/2002 to 9/23/2002, 79 days with 7-day-average maximum > 18 degrees Celsius.","Previous Status: Cat 4A: Water quality limited, TMDL approved",Previous Action: Delisted - TMDL approved,Previous Assessment Year: 2010,,,,"TMDL Approved: 04/12/2007
Umpqua Basin TMDL
<a target=_blank"" href=""http://www.deq.state.or.us/WQ/TMDLs/umpqua.htm"">Umpqua Basin TMDL</a>""",
Southern Oregon Coastal,Umpqua,17100303,13260,Franklin Creek,1.24E+12,0 to 4.5,4.5,Temperature,Year Round (Non-spawning),Salmon and trout rearing and migration: 18.0 degrees Celsius 7-day-average maximum,Salmon and trout rearing and migration,"Cat 4A: Water quality limited, TMDL approved",2010,No action,"2004 Data: 
[SWCD Umpqua] LASAR 27809 River Mile 2: From 8/4/2001 to 8/31/2001, 28 days with 7-day-average maximum > 18 degrees Celsius.
[NF - Siuslaw] LASAR 28038 River Mile 0.4: From 7/9/2000 to 10/7/2000, 0 days with 7-day-average maximum > 18 degrees Celsius.","Previous Status: Cat 4A: Water quality limited, TMDL approved",Previous Action: Delisted - TMDL approved,Previous Assessment Year: 2010,,,,"TMDL Approved: 04/12/2007
Umpqua Basin TMDL
<a target=_blank"" href=""http://www.deq.state.or.us/WQ/TMDLs/umpqua.htm"">Umpqua Basin TMDL</a>""",
Southern Oregon Coastal,Umpqua,17100303,13175,Halfway Creek,1.24E+12,0 to 1.1,1.1,Temperature,Year Round (Non-spawning),Salmon and trout rearing and migration: 18.0 degrees Celsius 7-day-average maximum,Salmon and trout rearing and migration,"Cat 4A: Water quality limited, TMDL approved",2010,No action,"2004 Data: 
[BLM - Roseburg] LASAR 27877 River Mile 1: From 9/4/1999 to 7/16/2000, 0 days with 7-day-average maximum > 18 degrees Celsius.
[BLM - Roseburg] LASAR 27905 River Mile 1: From 7/12/1999 to 9/16/2002, 12 days with 7-day-average maximum > 18 degrees Celsius.","Previous Status: Cat 4A: Water quality limited, TMDL approved",Previous Action: Delisted - TMDL approved,Previous Assessment Year: 2010,,,,"TMDL Approved: 04/12/2007
Umpqua Basin TMDL
<a target=_blank"" href=""http://www.deq.state.or.us/WQ/TMDLs/umpqua.htm"">Umpqua Basin TMDL</a>""",
Southern Oregon Coastal,Umpqua,17100303,13171,Halfway Creek Trib,1.24E+12,0 to 1.2,1.2,Temperature,Year Round (Non-spawning),Core cold water habitat: 16.0 degrees Celsius 7-day-average maximum,Core cold water habitat,"Cat 4A: Water quality limited, TMDL approved",2010,No action,"2004 Data: 
[DEQ] LASAR 21831 River Mile 0.2: From 6/18/1999 to 10/2/1999, 4 days with 7-day-average maximum > 16 degrees Celsius.","Previous Status: Cat 4A: Water quality limited, TMDL approved",Previous Action: Delisted - TMDL approved,Previous Assessment Year: 2010,,,,"TMDL Approved: 04/12/2007
Umpqua Basin TMDL
<a target=_blank"" href=""http://www.deq.state.or.us/WQ/TMDLs/umpqua.htm"">Umpqua Basin TMDL</a>""",
Southern Oregon Coastal,Umpqua,17100303,24097,Hardscrabble Creek,1.23E+12,0 to 5.7,5.7,Biological Criteria,Year Round,Biocriteria: Waters of the state must be of sufficient quality to support aquatic species without detrimental changes in the resident biological communities.,Aquatic life,"Cat 5: Water quality limited, 303(d) list, TMDL needed",2010,No action,"2010 Data:
EPA addition to 303(d) list 12/14/2012:   
LASAR 33433 River Mile 3.4 FROM 8/17/2006 To 8/17/2006 1 out of 1 (100%) samples outside WCCP regional criteria.","Previous Status: Cat 5: Water quality limited, 303(d) list, TMDL needed",Previous Action: Status modification - EPA addition to 303(d) list,Previous Assessment Year: 2010,,,,,
Southern Oregon Coastal,Umpqua,17100303,23846,Harvey Creek,1.24E+12,0 to 5,5,Biological Criteria,Year Round,Biocriteria: Waters of the state must be of sufficient quality to support aquatic species without detrimental changes in the resident biological communities.,Aquatic life,"Cat 5: Water quality limited, 303(d) list, TMDL needed",2010,No action,"2010 Data:
EPA addition to 303(d) list 12/14/2012:   
LASAR 35723 River Mile 0.07 FROM 7/5/1998 To 7/5/1998 1 out of 1 (100%) samples outside MWCF regional criteria.","Previous Status: Cat 5: Water quality limited, 303(d) list, TMDL needed",Previous Action: Status modification - EPA addition to 303(d) list,Previous Assessment Year: 2010,,,,,
Southern Oregon Coastal,Umpqua,17100303,23814,Heddin Creek,1.24E+12,0 to 3.7,3.7,Biological Criteria,Year Round,Biocriteria: Waters of the state must be of sufficient quality to support aquatic species without detrimental changes in the resident biological communities.,Aquatic life,"Cat 5: Water quality limited, 303(d) list, TMDL needed",2010,No action,"2010 Data:
EPA addition to 303(d) list 12/14/2012:   
LASAR 25342 River Mile 1.2 FROM 8/23/2001 To 8/23/2001 1 out of 1 (100%) samples outside MWCF regional criteria.","Previous Status: Cat 5: Water quality limited, 303(d) list, TMDL needed",Previous Action: Status modification - EPA addition to 303(d) list,Previous Assessment Year: 2010,,,,,
Southern Oregon Coastal,Umpqua,17100303,13188,Heddin Creek,1.24E+12,0 to 3.7,3.7,Temperature,Year Round (Non-spawning),Salmon and trout rearing and migration: 18.0 degrees Celsius 7-day-average maximum,Salmon and trout rearing and migration,"Cat 4A: Water quality limited, TMDL approved",2010,No action,"2004 Data: 
[DEQ] LASAR 25342 River Mile 1.2: From 8/27/2001 to 9/20/2001, 4 days with 7-day-average maximum > 18 degrees Celsius.","Previous Status: Cat 4A: Water quality limited, TMDL approved",Previous Action: Delisted - TMDL approved,Previous Assessment Year: 2010,,,,"TMDL Approved: 04/12/2007
Umpqua Basin TMDL
<a target=_blank"" href=""http://www.deq.state.or.us/WQ/TMDLs/umpqua.htm"">Umpqua Basin TMDL</a>""",
Southern Oregon Coastal,Umpqua,17100303,5812,Herb Creek,1.24E+12,0 to 2.7,2.7,Temperature,Summer,Rearing: 17.8 C,Salmonid fish rearing; Anadromous fish passage,"Cat 4A: Water quality limited, TMDL approved",2010,No action,"Previous Data: 
1995 data shows exceedance of temperature criteria, 7 day aver. max. 65.0°F","Previous Status: Cat 4A: Water quality limited, TMDL approved",Previous Action: Delisted - TMDL approved,Previous Assessment Year: 2010,,,,"TMDL Approved: 04/12/2007
Umpqua Basin TMDL
<a target=_blank"" href=""http://www.deq.state.or.us/WQ/TMDLs/umpqua.htm"">Umpqua Basin TMDL</a>""",
Southern Oregon Coastal,Umpqua,17100303,5738,Hubbard Creek,1.24E+12,0 to 12.8,12.8,Habitat Modification,Undefined,The creation of tastes or odors or toxic or other conditions that are deleterious to fish or other aquatic life or affect the potability of drinking water or the palatability of fish or shellfish may not be allowed.,Resident fish and aquatic life; Salmonid fish rearing; Salmonid fish spawning,"Cat 4C: Water quality limited, not a pollutant",2002,No action,Streams contribute to the habitat of fish species protected by the Oregon Plan and the Stream Survey indicates that a majority of the 2-5 order streams in the watershed do not met either the Large Woody Debris Frequency (for 50%of the stream length 4 or more functional key pieces per 100 meters of stream) and/or Pool Frequency (60% of stream length there will be no more than 5-8 channel widths between pools) CSRI measures for habitat needs.,Previous Status: Water quality limited not needing a TMDL,"Previous Action: Delisted - Water quality limited, not a pollutant",Previous Assessment Year: 2002,,,,,
